researchExp,industryExp,toeflScore,internExp,greV,greQ,greA,ugCollege,univName,cgpa_4
0,0,112.0,0.0,155.0,163.0,3.5,BE,University of North Carolina Charlotte,3.2421052631578946
0,0,108.0,0.0,159.0,162.0,3.5,PSG College of Technology,University of North Carolina Charlotte,3.7600000000000002
0,0,108.0,0.0,159.0,162.0,3.5,PSG College of Technology,University of North Carolina Charlotte,3.7600000000000002
0,18,105.0,0.0,152.0,161.0,3.0,Sardar Patel College of Engineering,University of North Carolina Charlotte,3.194105263157895
0,0,100.0,0.0,145.0,161.0,3.5,VTU,University of North Carolina Charlotte,3.1578947368421053
0,0,109.0,0.0,149.0,164.0,3.0,Bapuji Institute of Engineering and Technology,University of North Carolina Charlotte,3.2421052631578946
0,0,93.0,0.0,151.0,160.0,4.0,LDRP-ITR/GTU,University of North Carolina Charlotte,3.094736842105263
0,17,91.0,9.0,141.0,160.0,3.0,Vasavi College of Engineering,University of North Carolina Charlotte,3.2673684210526313
6,0,113.0,0.0,156.0,163.0,4.0,RMK Engineering College,University of North Carolina Charlotte,3.312
0,33,93.0,6.0,150.0,159.0,2.5,Chitkara University,University of North Carolina Charlotte,2.8800000000000003
0,0,113.0,0.0,158.0,162.0,3.0,RAIT,University of North Carolina Charlotte,2.5684210526315794
0,39,106.0,2.0,150.0,159.0,3.0,Amity University,University of North Carolina Charlotte,3.344
0,0,104.0,0.0,154.0,160.0,3.5,Biju Patnaik University of Technology,University of North Carolina Charlotte,3.2680000000000002
0,0,101.0,0.0,150.0,159.0,3.0,Sinhgad College of Engineering,University of North Carolina Charlotte,2.6917894736842105
0,0,95.0,0.0,149.0,168.0,3.0,VNR VJIET,University of North Carolina Charlotte,2.8210526315789473
0,53,99.0,0.0,151.0,162.0,3.5,LD College of Engineering / Gujarat University,University of North Carolina Charlotte,2.8842105263157896
0,0,94.0,0.0,150.0,162.0,3.5,Datta Meghe College of Engineering,University of North Carolina Charlotte,2.7086315789473687
0,0,113.0,0.0,154.0,164.0,3.0,Sapthagiri College of Engineering,University of North Carolina Charlotte,2.911157894736842
6,0,114.0,0.0,150.0,160.0,4.0,University of Pune,University of North Carolina Charlotte,2.905263157894737
3,52,100.0,0.0,149.0,156.0,3.0,SASTRA,University of North Carolina Charlotte,3.644
0,30,90.0,0.0,139.0,157.0,2.5,TKR College Of Engg & Tech,University of North Carolina Charlotte,3.3263157894736843
0,0,86.0,0.0,146.0,169.0,3.5,HUST,University of North Carolina Charlotte,3.128
0,0,104.0,0.0,155.0,159.0,3.5,Pune University,University of North Carolina Charlotte,2.6315789473684212
0,0,88.0,0.0,139.0,162.0,3.5,VTU,University of North Carolina Charlotte,2.8126315789473684
0,48,102.0,0.0,150.0,152.0,3.5,WBUT,University of North Carolina Charlotte,3.82
0,0,87.0,0.0,142.0,156.0,2.5,JNTU,University of North Carolina Charlotte,3.22821052631579
0,18,100.0,9.0,142.0,157.0,3.5,Anna University,University of North Carolina Charlotte,3.164
0,0,98.0,0.0,148.0,160.0,3.0,Sree Vidyanikethan Engineering College,University of North Carolina Charlotte,3.3263157894736843
0,0,97.0,0.0,147.0,160.0,4.0,RCOEM - NAGPUR UNIV,University of North Carolina Charlotte,2.778947368421053
24,3,114.0,2.0,157.0,161.0,4.5,NUST,University of North Carolina Charlotte,3.13
0,0,101.0,0.0,149.0,161.0,3.5,JNTU,University of North Carolina Charlotte,2.7553684210526317
0,0,106.0,0.0,152.0,164.0,3.5,MU,University of North Carolina Charlotte,2.5684210526315794
0,0,104.0,0.0,153.0,159.0,3.5,G. H. Patel College of Engineering and Technology,University of North Carolina Charlotte,3.0920000000000005
0,0,87.0,0.0,146.0,156.0,3.5,The People\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\'s University of Bangladesh,University of North Carolina Charlotte,3.47
0,0,93.0,0.0,148.0,165.0,3.0,Sri Venkateswara College of Engineering,University of North Carolina Charlotte,3.16
0,0,97.0,0.0,144.0,161.0,3.0,St. Martins Engineering College JNTU HYD,University of North Carolina Charlotte,2.7663157894736847
0,0,100.0,0.0,153.0,160.0,3.5,NMU,University of North Carolina Charlotte,2.5684210526315794
2,0,110.0,2.0,158.0,168.0,4.0,Manipal Institue of Technology,University of North Carolina Charlotte,2.8800000000000003
0,0,97.0,0.0,146.0,165.0,3.0,D J Sanghvi,University of North Carolina Charlotte,2.2736842105263158
0,0,98.0,0.0,143.0,160.0,4.0,Gujarat Technological University,University of North Carolina Charlotte,3.44
0,0,101.0,0.0,149.0,162.0,4.0,MU,University of North Carolina Charlotte,2.6315789473684212
0,1,103.0,0.0,152.0,159.0,3.0,Bharath engineering college,University of North Carolina Charlotte,3.5880000000000005
0,0,115.0,0.0,152.0,159.0,4.0,MU,University of North Carolina Charlotte,2.3157894736842106
0,44,104.0,0.0,151.0,162.0,4.0,SPU,University of North Carolina Charlotte,2.694736842105263
0,0,99.0,0.0,144.0,157.0,3.5,Pune University,University of North Carolina Charlotte,0.0
0,0,85.0,0.0,144.0,165.0,3.0,JNTU,University of North Carolina Charlotte,3.263157894736842
0,0,106.0,0.0,147.0,159.0,3.5,Anna University,University of North Carolina Charlotte,3.188
0,0,112.0,0.0,155.0,165.0,4.0,JNTU,University of North Carolina Charlotte,2.995368421052632
6,0,103.0,6.0,151.0,156.0,3.5,md university rohtak,University of North Carolina Charlotte,3.1663157894736846
0,0,97.0,0.0,159.0,140.0,3.5,MU,University of North Carolina Charlotte,3.2
0,0,100.0,2.0,150.0,160.0,3.5,MSRIT,University of North Carolina Charlotte,3.668
0,0,100.0,0.0,149.0,163.0,4.0,SKNCOE,University of North Carolina Charlotte,3.0400000000000005
0,0,108.0,0.0,155.0,165.0,3.5,VTU,University of North Carolina Charlotte,2.905263157894737
0,0,99.0,0.0,149.0,159.0,3.5,SSN College of Engineering,University of North Carolina Charlotte,3.2421052631578946
0,30,103.0,5.0,152.0,163.0,4.0,Amrita School of Engineering,University of North Carolina Charlotte,2.9280000000000004
0,0,93.0,0.0,151.0,166.0,3.5,VTU,University of North Carolina Charlotte,0.0
0,0,96.0,0.0,153.0,161.0,3.0,PDEA's College of Engineering Pune,University of North Carolina Charlotte,2.410105263157895
0,0,90.0,0.0,151.0,161.0,3.0,RVR & JC College of Engineering,University of North Carolina Charlotte,2.947368421052632
0,0,103.0,0.0,153.0,170.0,3.5,Pune University,University of North Carolina Charlotte,3.031578947368421
0,0,98.0,0.0,141.0,164.0,3.5,MU,University of North Carolina Charlotte,2.861473684210526
0,0,102.0,0.0,151.0,170.0,3.5,JNTU,University of North Carolina Charlotte,3.073684210526316
0,0,109.0,6.0,153.0,158.0,4.0,Pune University,University of North Carolina Charlotte,2.837894736842106
0,0,105.0,0.0,158.0,164.0,4.0,Fr. agnels vashi,University of North Carolina Charlotte,2.376842105263158
0,0,109.0,0.0,151.0,161.0,4.0,PESIT,University of North Carolina Charlotte,3.3840000000000003
0,0,105.0,0.0,152.0,164.0,3.5,VTU,University of North Carolina Charlotte,2.9389473684210525
0,0,89.0,0.0,151.0,154.0,3.5,Pune University,University of North Carolina Charlotte,2.357894736842105
0,0,99.0,1.0,143.0,162.0,3.0,VIT University,University of North Carolina Charlotte,3.6
0,0,101.0,0.0,147.0,162.0,3.0,JNTU,University of North Carolina Charlotte,3.3263157894736843
0,0,80.0,0.0,149.0,158.0,2.5,gayathri engineering college,University of North Carolina Charlotte,3.3684210526315788
0,0,107.0,0.0,144.0,159.0,3.5,VTU,University of North Carolina Charlotte,3.3684210526315788
0,0,90.0,0.0,143.0,158.0,3.5,BLDEA's CET,University of North Carolina Charlotte,3.031578947368421
0,0,96.0,0.0,148.0,168.0,3.0,BITS Pilani,University of North Carolina Charlotte,3.16
0,0,92.0,0.0,149.0,165.0,2.5,Biju Patnaik University of Technology,University of North Carolina Charlotte,0.3486315789473684
0,32,104.0,0.0,152.0,161.0,4.0,Model Engineering College,University of North Carolina Charlotte,3.094736842105263
0,36,114.0,0.0,152.0,162.0,3.5,Vidyalankar Institute of Technology,University of North Carolina Charlotte,2.8210526315789473
0,0,105.0,0.0,142.0,163.0,4.0,Ferdowsi University of Mashhad,University of North Carolina Charlotte,3.81
0,0,97.0,0.0,145.0,163.0,3.5,Fr. Rodrigues Institute of Technology,University of North Carolina Charlotte,3.073684210526316
0,0,91.0,0.0,145.0,162.0,3.0,IIT BHU,University of North Carolina Charlotte,2.616
0,28,107.0,0.0,151.0,159.0,4.0,Bangalore Institute of Technology,University of North Carolina Charlotte,3.0214736842105268
0,0,111.0,2.0,153.0,161.0,4.0,Sri Venkateswara College of Engineering,University of North Carolina Charlotte,3.5200000000000005
0,4,105.0,2.0,150.0,163.0,3.0,MU,University of North Carolina Charlotte,2.736842105263158
0,0,114.0,0.0,145.0,158.0,3.0,Sri Indu College of Engineering and Technology,University of North Carolina Charlotte,3.128421052631579
12,43,100.0,3.0,153.0,158.0,4.0,Nit Allahabad,University of North Carolina Charlotte,2.408
0,68,110.0,0.0,150.0,158.0,4.0,Coimbatore Insitute of Technology,University of North Carolina Charlotte,3.7119999999999997
0,0,96.0,0.0,142.0,158.0,3.5,JNTU,University of North Carolina Charlotte,3.578947368421053
0,0,92.0,0.0,145.0,156.0,3.0,Dr Ambedkar Institute of Technology,University of North Carolina Charlotte,3.476631578947368
0,0,93.0,0.0,144.0,157.0,3.0,Pondicherry University,University of North Carolina Charlotte,2.9347368421052633
0,0,105.0,0.0,156.0,160.0,4.0,Pune University,University of North Carolina Charlotte,2.694736842105263
0,33,85.0,0.0,141.0,161.0,3.0,GITAM,University of North Carolina Charlotte,3.6042105263157893
0,34,99.0,3.0,147.0,165.0,3.5,PSG College of Technology,University of North Carolina Charlotte,3.4200000000000004
0,0,102.0,0.0,150.0,160.0,3.0,JNTU,University of North Carolina Charlotte,3.280842105263158
0,0,119.0,0.0,155.0,168.0,4.0,Amrita Vishwa Vidhyapeetham,University of North Carolina Charlotte,3.516
0,0,108.0,0.0,153.0,164.0,4.0,RGTU,University of North Carolina Charlotte,3.1578947368421053
0,0,87.0,0.0,143.0,160.0,3.5,CVRCE,University of North Carolina Charlotte,3.073684210526316
0,0,101.0,0.0,151.0,162.0,3.5,University of Pune,University of North Carolina Charlotte,2.694736842105263
0,34,102.0,0.0,152.0,160.0,3.5,University of Pune,University of North Carolina Charlotte,2.357894736842105
0,0,85.0,0.0,140.0,158.0,3.0,JNTU,University of North Carolina Charlotte,3.0905263157894742
0,58,106.0,0.0,151.0,162.0,3.5,MU,University of North Carolina Charlotte,2.5368421052631582
0,36,101.0,2.0,151.0,160.0,3.0,UPTU,University of North Carolina Charlotte,3.2117894736842105
0,0,89.0,12.0,152.0,157.0,3.0,Fr.C.Rodrigues Institute of Technology,University of North Carolina Charlotte,2.6526315789473687
0,0,108.0,0.0,150.0,159.0,3.5,VTU,University of North Carolina Charlotte,2.905263157894737
0,18,103.0,0.0,153.0,157.0,3.5,Velammal Engineering College,University of North Carolina Charlotte,3.2880000000000003
0,0,98.0,2.0,151.0,162.0,3.5,DMCE University of Mumbai,University of North Carolina Charlotte,2.4000000000000004
0,0,100.0,0.0,148.0,163.0,3.0,Sardar Vallabhbhai National Institute of Technology,University of North Carolina Charlotte,3.136
0,0,97.0,0.0,146.0,158.0,3.0,UPTU,University of North Carolina Charlotte,2.863157894736842
0,0,99.0,6.0,149.0,167.0,3.5,Kakatiya University,University of North Carolina Charlotte,3.073684210526316
0,0,109.0,12.0,151.0,158.0,4.0,Manipal Institue of Technology,University of North Carolina Charlotte,3.312
0,0,106.0,0.0,143.0,163.0,4.0,PVG's COET,University of North Carolina Charlotte,49.064
0,0,100.0,0.0,146.0,155.0,3.0,GITAM,University of North Carolina Charlotte,3.58
0,0,102.0,0.0,151.0,162.0,4.0,SNIST,University of North Carolina Charlotte,2.9242105263157896
0,0,90.0,0.0,149.0,158.0,2.0,VIT Pune,University of North Carolina Charlotte,2.6715789473684213
0,0,109.0,6.0,154.0,160.0,3.5,SASTRA,University of North Carolina Charlotte,3.0816
0,30,95.0,0.0,149.0,159.0,3.0,Vaish College of Engineering,University of North Carolina Charlotte,3.0778947368421052
0,20,95.0,0.0,146.0,161.0,3.5,University of Pune,University of North Carolina Charlotte,2.610526315789474
0,0,93.0,0.0,143.0,162.0,3.0,JNTU,University of North Carolina Charlotte,2.947368421052632
0,0,96.0,0.0,143.0,164.0,3.0,PESIT,University of North Carolina Charlotte,3.115789473684211
0,0,104.0,0.0,153.0,156.0,3.0,Babu Banarasi Das NIT and Management Lucknow. UPTU,University of North Carolina Charlotte,3.0829473684210527
0,0,91.0,0.0,144.0,157.0,3.0,VIT Pune,University of North Carolina Charlotte,2.5684210526315794
0,24,93.0,0.0,151.0,158.0,3.0,Pune University,University of North Carolina Charlotte,2.8210526315789473
0,0,102.0,0.0,155.0,159.0,3.5,Sardar Patel University,University of North Carolina Charlotte,3.45
0,0,91.0,0.0,143.0,163.0,3.0,NIT Durgapur,University of North Carolina Charlotte,2.9000000000000004
12,44,92.0,3.0,145.0,166.0,3.5,RGPV,University of North Carolina Charlotte,3.115789473684211
0,0,109.0,0.0,156.0,164.0,3.0,University of Pune,University of North Carolina Charlotte,2.522105263157895
0,0,93.0,0.0,144.0,162.0,3.0,MNIT,University of North Carolina Charlotte,3.468
0,0,92.0,0.0,143.0,162.0,3.0,JBIT (Afflliated to JNTU),University of North Carolina Charlotte,3.0210526315789474
0,0,85.0,0.0,140.0,152.0,3.0,Dhanalakshmi College of Engineering,University of North Carolina Charlotte,0.0
0,33,93.0,0.0,142.0,163.0,3.0,Lakireddy Balireddy College of Engineering,University of North Carolina Charlotte,3.410526315789474
0,25,98.0,0.0,150.0,163.0,3.5,SSN College of Engineering,University of North Carolina Charlotte,3.2
0,0,112.0,15.0,152.0,163.0,4.0,FCRIT,University of North Carolina Charlotte,2.7987368421052636
0,0,95.0,0.0,149.0,168.0,3.5,Nagpur University,University of North Carolina Charlotte,3.031578947368421
0,0,91.0,0.0,142.0,159.0,3.0,GITAM,University of North Carolina Charlotte,3.436
0,0,85.0,0.0,143.0,161.0,3.0,MU,University of North Carolina Charlotte,2.4421052631578952
0,0,105.0,0.0,147.0,165.0,4.0,GITAM,University of North Carolina Charlotte,3.08
0,48,109.0,0.0,156.0,157.0,3.0,MU,University of North Carolina Charlotte,2.357894736842105
0,55,98.0,0.0,149.0,160.0,2.5,JNTU,University of North Carolina Charlotte,2.980631578947369
0,0,102.0,0.0,149.0,155.0,3.0,SJCE,University of North Carolina Charlotte,3.156
12,24,98.0,8.0,143.0,158.0,3.0,BVP Pune,University of North Carolina Charlotte,3.115789473684211
0,0,112.0,0.0,152.0,166.0,4.0,MU,University of North Carolina Charlotte,2.6509473684210527
0,0,101.0,0.0,147.0,158.0,3.0,UVCE,University of North Carolina Charlotte,3.4345263157894736
0,0,93.0,2.0,151.0,151.0,3.5,VIT University,University of North Carolina Charlotte,3.056
0,0,115.0,0.0,161.0,157.0,3.5,Punjabi University,University of North Carolina Charlotte,2.972631578947368
0,39,99.0,0.0,146.0,163.0,3.0,VNR VJIET,University of North Carolina Charlotte,2.863157894736842
0,24,92.0,0.0,145.0,158.0,3.5,SASTRA,University of North Carolina Charlotte,3.064
0,0,107.0,0.0,152.0,162.0,2.5,DDIT,University of North Carolina Charlotte,2.863157894736842
2,16,103.0,5.0,155.0,162.0,3.5,Manipal Institue of Technology,University of North Carolina Charlotte,3.416
0,0,111.0,0.0,154.0,163.0,4.0,DBIT,University of North Carolina Charlotte,2.357894736842105
0,60,94.0,0.0,158.0,160.0,3.5,MIT,University of North Carolina Charlotte,2.5600000000000005
0,0,117.0,0.0,159.0,167.0,4.5,BVDU,University of North Carolina Charlotte,2.6526315789473687
0,0,97.0,0.0,144.0,158.0,3.0,Valliammai Engineering College,University of North Carolina Charlotte,3.4273684210526323
0,0,95.0,0.0,144.0,161.0,3.0,SASTRA,University of North Carolina Charlotte,3.3600000000000003
0,36,88.0,0.0,152.0,155.0,3.0,Pondicherry Engineering College,University of North Carolina Charlotte,3.164
0,0,109.0,0.0,149.0,157.0,4.0,RGPV,University of North Carolina Charlotte,2.778947368421053
0,17,110.0,0.0,164.0,165.0,3.5,St. Peters University,University of North Carolina Charlotte,3.4000000000000004
0,24,97.0,0.0,143.0,164.0,3.0,Mepco Schlenk Engineering College,University of North Carolina Charlotte,3.5600000000000005
0,0,98.0,0.0,152.0,160.0,3.0,VTU,University of North Carolina Charlotte,3.28421052631579
0,0,108.0,0.0,153.0,158.0,3.5,Calicut University,University of North Carolina Charlotte,3.4947368421052634
0,0,104.0,0.0,150.0,159.0,3.0,MU,University of North Carolina Charlotte,2.9978947368421056
0,0,103.0,0.0,142.0,160.0,2.5,Gujarat Technological University,University of North Carolina Charlotte,2.947368421052632
0,38,93.0,0.0,149.0,164.0,3.0,Rajasthan Technical University,University of North Carolina Charlotte,2.9233684210526323
0,0,94.0,0.0,143.0,161.0,3.0,Sree Vidyanikethan Engineering College,University of North Carolina Charlotte,3.130105263157895
0,0,104.0,0.0,157.0,164.0,3.5,Pune University,University of North Carolina Charlotte,2.7031578947368424
0,0,90.0,0.0,152.0,157.0,3.0,SASTRA,University of North Carolina Charlotte,3.094736842105263
0,0,101.0,0.0,151.0,162.0,3.5,University of Pune,University of North Carolina Charlotte,2.5389473684210526
0,0,101.0,0.0,143.0,162.0,3.0,VTU,University of North Carolina Charlotte,2.7423157894736843
0,0,95.0,0.0,145.0,159.0,3.5,University of Mumbai,University of North Carolina Charlotte,2.4000000000000004
0,0,94.0,0.0,143.0,170.0,3.0,St.Martin's engg college,University of North Carolina Charlotte,3.1578947368421053
0,0,103.0,0.0,151.0,170.0,4.0,NITK Surathkal,University of North Carolina Charlotte,2.688
0,24,91.0,0.0,142.0,162.0,3.0,GITAM,University of North Carolina Charlotte,3.2159999999999997
0,0,101.0,0.0,150.0,159.0,3.5,GITAM,University of North Carolina Charlotte,3.2
0,19,109.0,4.0,153.0,162.0,4.0,NIT Tirchy,University of North Carolina Charlotte,2.728
0,0,102.0,0.0,151.0,158.0,3.0,VIT,University of North Carolina Charlotte,3.148
0,22,103.0,0.0,156.0,160.0,4.0,Delhi College Of Engineeing,University of North Carolina Charlotte,2.778947368421053
0,0,100.0,0.0,151.0,166.0,3.0,VTU,University of North Carolina Charlotte,2.7894736842105265
0,0,93.0,0.0,148.0,161.0,3.0,Anna University,University of North Carolina Charlotte,3.596
0,0,99.0,0.0,143.0,165.0,3.0,MU,University of North Carolina Charlotte,2.8989473684210525
0,0,100.0,0.0,140.0,161.0,3.0,Pune University,University of North Carolina Charlotte,2.5684210526315794
0,0,97.0,0.0,145.0,158.0,3.0,Vardhaman,University of North Carolina Charlotte,3.28421052631579
0,0,94.0,0.0,144.0,158.0,3.5,MU,University of North Carolina Charlotte,2.736842105263158
0,0,86.0,0.0,139.0,166.0,2.5,MGIT,University of North Carolina Charlotte,2.9170526315789473
0,0,92.0,0.0,146.0,161.0,3.0,Sreenidhi Institute of Science & Technology,University of North Carolina Charlotte,2.905263157894737
0,0,91.0,0.0,143.0,157.0,4.0,MVSR,University of North Carolina Charlotte,3.0442105263157897
0,66,106.0,0.0,155.0,163.0,3.5,Cochin University of Science and Technology,University of North Carolina Charlotte,3.065263157894737
0,48,85.0,12.0,144.0,162.0,3.0,BITS Goa,University of North Carolina Charlotte,0.0
