researchExp,industryExp,toeflScore,internExp,greV,greQ,greA,univName,cgpa_4
0,20,110.0,6.0,154.0,170.0,3.5,University of California Irvine,3.18
0,0,112.0,0.0,154.0,163.0,3.5,University of California Irvine,3.924
0,46,111.0,0.0,154.0,164.0,4.0,University of Arizona,2.9886315789473685
0,0,106.0,0.0,152.0,164.0,3.5,University of Arizona,3.3515789473684214
0,0,107.0,0.0,159.0,165.0,3.5,University of Arizona,2.9052631578947365
4,0,108.0,4.0,155.0,170.0,4.0,University of Arizona,3.3920000000000003
0,0,95.0,0.0,151.0,154.0,3.5,University of Arizona,0.0
0,0,102.0,0.0,153.0,165.0,3.5,University of Arizona,2.8210526315789477
0,0,105.0,0.0,151.0,159.0,4.0,University of Arizona,3.2
0,0,116.0,0.0,163.0,163.0,4.5,University of Arizona,2.7082105263157894
0,0,94.0,0.0,152.0,161.0,3.5,University of Arizona,3.24
0,0,105.0,0.0,146.0,157.0,4.0,University of Arizona,3.4105263157894736
0,0,112.0,0.0,155.0,162.0,3.5,University of Arizona,3.3360000000000003
0,0,108.0,0.0,150.0,157.0,4.5,University of Arizona,2.52
0,0,103.0,0.0,149.0,158.0,3.0,University of Arizona,3.1157894736842113
0,0,102.0,0.0,156.0,170.0,3.0,University of Arizona,3.4520000000000004
0,0,108.0,0.0,157.0,168.0,4.0,University of Arizona,2.6526315789473687
0,0,112.0,0.0,162.0,170.0,5.0,University of Arizona,3.4200000000000004
0,0,95.0,0.0,146.0,165.0,3.5,University of Arizona,3.68
0,0,92.0,0.0,149.0,162.0,3.0,University of Arizona,3.4600000000000004
0,0,116.0,0.0,159.0,168.0,4.0,University of Arizona,3.0517894736842113
0,51,103.0,8.0,151.0,165.0,3.0,University of Arizona,2.842105263157895
0,0,112.0,0.0,155.0,162.0,4.5,University of Arizona,2.665263157894737
0,0,105.0,0.0,152.0,159.0,4.0,University of Arizona,2.6526315789473687
0,0,108.0,0.0,150.0,170.0,3.5,University of Arizona,3.3000000000000003
0,13,107.0,2.0,150.0,159.0,4.0,University of Arizona,3.3680000000000003
0,0,109.0,0.0,149.0,161.0,4.0,University of Arizona,3.2774736842105265
0,0,114.0,0.0,156.0,161.0,4.0,University of Arizona,3.2319999999999998
0,0,104.0,0.0,156.0,158.0,3.0,University of Arizona,2.634105263157895
0,0,109.0,0.0,152.0,160.0,3.0,University of Arizona,3.221052631578948
0,0,102.0,0.0,148.0,164.0,3.0,University of Arizona,3.2
0,0,101.0,0.0,145.0,166.0,3.5,University of Arizona,3.0315789473684216
0,0,95.0,0.0,149.0,160.0,3.5,University of Arizona,2.9528421052631577
0,0,111.0,0.0,158.0,165.0,3.5,University of Arizona,2.7840000000000007
0,30,103.0,0.0,156.0,156.0,3.5,University of Arizona,2.7789473684210533
0,0,107.0,0.0,155.0,157.0,4.0,University of Arizona,3.29
0,0,108.0,0.0,149.0,159.0,3.5,University of Arizona,3.2884210526315782
0,0,99.0,0.0,150.0,164.0,3.5,University of Arizona,3.0315789473684216
0,0,109.0,0.0,158.0,162.0,4.0,University of Arizona,3.65
0,0,107.0,0.0,156.0,160.0,4.0,University of Arizona,2.9894736842105267
0,0,112.0,0.0,157.0,157.0,4.0,University of Arizona,3.856
0,0,113.0,0.0,164.0,161.0,4.0,University of Arizona,2.947368421052632
0,0,98.0,0.0,147.0,168.0,3.0,University of Arizona,2.62
0,0,98.0,0.0,148.0,157.0,3.0,University of Arizona,3.073684210526316
0,0,110.0,0.0,153.0,151.0,4.5,University of Arizona,2.8210526315789477
0,58,104.0,0.0,149.0,165.0,3.0,University of Arizona,3.1
0,32,101.0,0.0,159.0,158.0,3.5,University of Arizona,3.0315789473684216
0,0,116.0,0.0,153.0,164.0,4.0,University of Arizona,2.917894736842105
0,51,106.0,0.0,157.0,157.0,3.0,University of Arizona,3.4105263157894736
0,0,102.0,0.0,144.0,158.0,3.5,University of Arizona,3.6
17,33,108.0,0.0,160.0,163.0,3.5,University of Arizona,2.4421052631578952
0,0,108.0,0.0,161.0,167.0,3.5,University of Arizona,3.578947368421053
0,22,113.0,6.0,156.0,166.0,4.0,University of Arizona,2.648421052631579
0,48,108.0,6.0,152.0,161.0,4.0,University of Arizona,3.32
0,0,95.0,0.0,149.0,154.0,3.5,University of Arizona,2.947368421052632
0,0,100.0,0.0,147.0,162.0,3.5,University of Arizona,2.6947368421052635
0,0,106.0,0.0,148.0,162.0,4.0,University of Arizona,2.5852631578947367
0,12,114.0,12.0,160.0,162.0,4.0,University of Arizona,2.273684210526316
0,0,112.0,0.0,157.0,163.0,5.0,University of Arizona,3.5920000000000005
0,0,111.0,0.0,150.0,160.0,3.5,University of Arizona,2.6105263157894742
0,0,100.0,0.0,146.0,161.0,3.0,University of Arizona,3.121684210526316
0,22,102.0,2.0,151.0,160.0,4.0,University of Arizona,3.4360000000000004
0,0,99.0,0.0,158.0,163.0,4.0,University of Arizona,3.02
0,0,105.0,0.0,158.0,163.0,4.0,University of Arizona,2.9052631578947365
0,0,110.0,0.0,159.0,159.0,4.0,University of Arizona,2.863157894736842
0,0,111.0,0.0,156.0,166.0,3.5,University of Arizona,2.6526315789473687
0,22,110.0,5.0,158.0,162.0,4.5,University of Arizona,3.077894736842105
0,0,100.0,0.0,150.0,163.0,3.0,University of Arizona,2.9894736842105267
0,0,112.0,6.0,158.0,162.0,3.5,University of Arizona,2.602105263157895
0,0,97.0,0.0,156.0,161.0,3.0,University of Arizona,3.56
0,0,104.0,0.0,148.0,161.0,4.0,University of Arizona,3.1326315789473687
0,0,113.0,0.0,160.0,159.0,4.0,University of Arizona,3.2421052631578946
0,0,101.0,0.0,149.0,160.0,3.0,University of Arizona,3.0315789473684216
0,0,110.0,0.0,153.0,159.0,3.0,University of Arizona,3.073684210526316
0,0,103.0,0.0,150.0,159.0,3.5,University of Arizona,2.736842105263158
0,25,103.0,0.0,154.0,164.0,3.0,University of Arizona,0.0
0,0,113.0,0.0,154.0,164.0,3.0,University of Arizona,2.9111578947368417
0,0,109.0,0.0,153.0,161.0,3.0,University of Arizona,2.6947368421052635
0,0,114.0,0.0,159.0,151.0,3.5,University of Arizona,3.1719999999999997
0,36,111.0,0.0,149.0,170.0,3.5,University of Arizona,2.6778947368421058
0,11,117.0,0.0,156.0,164.0,4.0,University of Arizona,3.0315789473684216
0,0,116.0,0.0,154.0,162.0,3.5,University of Arizona,2.5389473684210526
0,0,84.0,0.0,151.0,159.0,3.5,University of Arizona,3.3263157894736843
0,0,100.0,0.0,153.0,163.0,3.0,University of Arizona,0.34400000000000003
0,0,117.0,0.0,157.0,158.0,4.0,University of Arizona,3.2071578947368424
0,0,106.0,0.0,155.0,164.0,3.5,University of Arizona,2.5684210526315794
0,0,107.0,0.0,151.0,162.0,3.5,University of Arizona,3.1157894736842113
0,0,110.0,0.0,153.0,168.0,4.5,University of Arizona,2.5263157894736845
0,0,104.0,0.0,149.0,163.0,3.0,University of Arizona,3.76
0,0,115.0,0.0,159.0,163.0,4.0,University of Arizona,2.493894736842105
0,29,109.0,0.0,155.0,160.0,3.5,University of Arizona,2.6105263157894742
0,0,102.0,0.0,149.0,167.0,3.5,University of Arizona,3.3684210526315788
0,0,106.0,0.0,148.0,163.0,4.0,University of Arizona,3.3684210526315788
0,0,100.0,0.0,154.0,164.0,3.5,University of Arizona,3.112
0,27,106.0,0.0,150.0,160.0,2.5,University of Arizona,2.8071578947368425
0,57,110.0,0.0,156.0,170.0,4.0,University of Arizona,0.0
0,0,102.0,0.0,150.0,158.0,4.0,University of Arizona,3.228
0,76,108.0,6.0,154.0,164.0,3.5,University of Arizona,3.5439999999999996
0,21,119.0,5.0,161.0,170.0,4.0,University of Arizona,3.5600000000000005
0,0,116.0,0.0,154.0,160.0,4.0,University of Arizona,2.6947368421052635
0,0,108.0,0.0,157.0,158.0,3.5,University of Arizona,2.6526315789473687
0,0,117.0,0.0,166.0,160.0,4.0,University of Arizona,2.1894736842105265
0,0,106.0,0.0,155.0,155.0,4.0,University of Arizona,2.736842105263158
0,0,104.0,0.0,152.0,165.0,3.5,University of Arizona,2.8071578947368425
0,0,110.0,0.0,151.0,161.0,4.0,University of Arizona,3.136842105263158
0,0,102.0,0.0,150.0,160.0,3.5,University of Arizona,3.1157894736842113
0,0,119.0,0.0,165.0,153.0,5.5,University of Arizona,3.1578947368421053
0,0,98.0,0.0,149.0,159.0,3.5,University of Arizona,3.6039999999999996
0,0,105.0,0.0,157.0,159.0,3.0,University of Arizona,2.587789473684211
0,49,109.0,0.0,150.0,162.0,3.0,University of Arizona,3.2
0,0,102.0,0.0,150.0,165.0,4.0,University of Arizona,3.5600000000000005
0,0,107.0,0.0,156.0,169.0,4.0,University of Arizona,3.28421052631579
0,0,80.0,0.0,140.0,159.0,2.5,University of Arizona,2.6526315789473687
0,4,114.0,0.0,159.0,169.0,4.5,University of Arizona,3.052
0,55,112.0,0.0,151.0,159.0,4.5,University of Arizona,3.2
0,0,103.0,0.0,154.0,161.0,3.0,University of Arizona,3.578947368421053
0,0,108.0,0.0,154.0,163.0,3.5,University of Arizona,2.947368421052632
0,0,115.0,0.0,153.0,156.0,4.0,University of Arizona,3.1578947368421053
0,0,115.0,0.0,162.0,162.0,4.0,University of Arizona,0.0
0,0,112.0,0.0,166.0,166.0,4.0,University of Arizona,3.3000000000000003
0,0,110.0,0.0,159.0,164.0,3.5,University of Arizona,2.9052631578947365
0,0,102.0,0.0,149.0,162.0,3.5,University of Arizona,2.787368421052632
0,0,110.0,0.0,153.0,159.0,3.0,University of Arizona,3.073684210526316
0,0,105.0,0.0,155.0,158.0,4.5,University of Arizona,2.736842105263158
0,0,113.0,0.0,160.0,162.0,4.0,University of Arizona,3.28421052631579
0,0,112.0,0.0,159.0,168.0,3.5,University of Arizona,2.6039999999999996
0,0,101.0,0.0,149.0,159.0,3.5,University of Arizona,3.6
0,0,110.0,0.0,158.0,163.0,4.5,University of Arizona,2.9894736842105267
0,0,113.0,0.0,155.0,162.0,3.5,University of Arizona,2.947368421052632
0,0,106.0,0.0,153.0,163.0,3.5,University of Arizona,3.347368421052632
0,0,108.0,0.0,153.0,164.0,4.0,University of Arizona,3.1578947368421053
0,0,105.0,0.0,157.0,159.0,3.5,University of Arizona,3.1578947368421053
0,0,94.0,0.0,143.0,158.0,4.0,University of Arizona,3.2185263157894735
0,0,105.0,0.0,151.0,157.0,3.0,University of Arizona,2.6947368421052635
0,0,98.0,0.0,145.0,160.0,3.0,University of Arizona,3.28
0,0,110.0,0.0,155.0,164.0,3.0,University of Arizona,3.2042105263157894
0,0,107.0,0.0,154.0,162.0,4.0,University of Arizona,3.83
0,0,118.0,0.0,159.0,162.0,4.5,University of Arizona,3.5600000000000005
0,0,114.0,0.0,156.0,162.0,3.5,University of Arizona,3.26
0,0,114.0,0.0,156.0,163.0,4.0,University of Arizona,2.6745263157894743
0,42,106.0,0.0,152.0,162.0,3.0,University of Arizona,2.947368421052632
0,0,108.0,0.0,154.0,162.0,4.5,University of Arizona,3.0315789473684216
0,60,107.0,6.0,154.0,165.0,3.5,University of Arizona,2.648421052631579
0,0,102.0,0.0,151.0,167.0,3.5,University of Arizona,3.1284210526315785
0,0,109.0,0.0,155.0,158.0,4.0,University of Arizona,2.6526315789473687
0,0,118.0,0.0,150.0,169.0,3.5,University of Arizona,2.7789473684210533
0,50,104.0,0.0,153.0,156.0,4.0,University of Arizona,2.6147368421052635
0,0,106.0,0.0,151.0,167.0,3.5,University of Arizona,2.9431578947368418
0,0,107.0,0.0,154.0,163.0,4.0,University of Arizona,2.7789473684210533
0,0,109.0,0.0,152.0,162.0,4.5,University of Arizona,2.4421052631578952
0,0,100.0,0.0,152.0,156.0,3.0,University of Arizona,0.0
0,0,101.0,0.0,152.0,163.0,3.0,University of Arizona,3.4105263157894736
0,0,107.0,0.0,151.0,162.0,3.5,University of Arizona,2.863157894736842
0,0,110.0,0.0,156.0,168.0,3.5,University of Arizona,2.9810526315789474
0,0,113.0,0.0,159.0,163.0,5.0,University of Arizona,3.33178947368421
0,0,112.0,0.0,156.0,165.0,4.0,University of Arizona,3.4840000000000004
0,0,105.0,0.0,147.0,156.0,4.0,University of Arizona,3.073684210526316
0,0,101.0,0.0,154.0,161.0,3.5,University of Arizona,2.5473684210526315
0,0,106.0,0.0,148.0,164.0,3.0,University of Arizona,3.716
0,31,116.0,0.0,157.0,162.0,3.5,University of Arizona,2.9894736842105267
0,0,109.0,0.0,152.0,158.0,4.5,University of Arizona,2.7789473684210533
0,0,109.0,0.0,163.0,161.0,3.5,University of Arizona,0.0
0,0,110.0,0.0,151.0,165.0,4.0,University of Arizona,2.8320000000000007
0,0,113.0,0.0,155.0,163.0,3.0,University of Arizona,3.3355789473684214
0,0,115.0,0.0,155.0,168.0,5.0,University of Arizona,3.221052631578948
0,32,109.0,0.0,162.0,158.0,4.0,University of Arizona,3.472
0,0,110.0,0.0,152.0,167.0,3.0,University of Arizona,2.9069473684210534
0,0,101.0,0.0,147.0,158.0,3.0,University of Arizona,3.4345263157894736
0,0,91.0,0.0,150.0,160.0,3.5,University of Arizona,3.073684210526316
0,0,111.0,0.0,154.0,159.0,4.0,University of Arizona,3.621052631578948
0,0,90.0,0.0,147.0,156.0,4.0,University of Arizona,3.168
0,0,118.0,0.0,160.0,164.0,4.0,University of Arizona,3.844
0,0,107.0,0.0,157.0,152.0,4.0,University of Arizona,2.5684210526315794
0,0,110.0,0.0,154.0,166.0,4.0,University of Arizona,3.596
0,0,106.0,0.0,153.0,167.0,3.5,University of Arizona,2.764
0,0,102.0,0.0,157.0,166.0,3.0,University of Arizona,3.708
0,0,118.0,0.0,160.0,159.0,3.5,University of Arizona,3.16
0,31,105.0,0.0,151.0,162.0,3.5,University of Arizona,2.5852631578947367
0,0,106.0,0.0,149.0,157.0,4.0,University of Arizona,2.8842105263157896
0,0,102.0,0.0,148.0,161.0,3.5,University of Arizona,3.2
0,0,112.0,0.0,157.0,161.0,3.5,University of Arizona,2.863157894736842
0,0,109.0,0.0,155.0,166.0,4.5,University of Arizona,2.5263157894736845
0,54,109.0,0.0,156.0,153.0,3.0,University of Arizona,2.947368421052632
0,57,105.0,0.0,167.0,158.0,3.0,University of Arizona,2.842105263157895
0,0,96.0,0.0,150.0,163.0,4.0,University of Arizona,3.4160000000000004
0,0,110.0,0.0,153.0,159.0,3.0,University of Arizona,3.79
0,0,106.0,0.0,153.0,163.0,3.0,University of Arizona,3.129684210526316
0,0,111.0,0.0,158.0,160.0,4.5,University of Arizona,3.04
0,0,101.0,0.0,155.0,168.0,4.5,University of Arizona,3.1578947368421053
0,0,112.0,0.0,155.0,163.0,4.0,University of Arizona,2.447578947368421
0,0,118.0,0.0,160.0,163.0,4.0,University of Arizona,3.6639999999999997
0,0,97.0,0.0,150.0,161.0,3.0,University of Arizona,3.127578947368421
0,0,105.0,0.0,150.0,162.0,3.5,University of Arizona,3.3389473684210524
0,0,111.0,0.0,148.0,155.0,4.0,University of Arizona,2.736842105263158
0,0,106.0,0.0,152.0,165.0,4.0,University of Arizona,3.77
0,0,97.0,0.0,152.0,160.0,3.5,University of Arizona,3.92
0,0,111.0,0.0,160.0,163.0,4.5,University of Arizona,3.3920000000000003
0,0,114.0,0.0,155.0,164.0,4.5,University of Arizona,3.472842105263158
0,0,110.0,0.0,157.0,161.0,3.0,University of Arizona,0.0
0,20,109.0,0.0,151.0,164.0,3.0,University of Arizona,3.183157894736842
0,50,111.0,0.0,161.0,163.0,4.0,University of Arizona,2.6863157894736838
0,0,108.0,0.0,156.0,161.0,4.0,University of Arizona,3.4880000000000004
0,0,107.0,0.0,152.0,163.0,4.0,University of Arizona,3.0315789473684216
0,0,111.0,0.0,154.0,160.0,4.0,University of Arizona,3.0315789473684216
0,0,103.0,0.0,151.0,161.0,3.0,University of Arizona,3.073684210526316
0,0,108.0,0.0,153.0,163.0,4.5,University of Arizona,0.3073684210526316
0,0,98.0,0.0,152.0,160.0,3.0,University of Arizona,2.917894736842105
0,0,105.0,0.0,150.0,160.0,3.0,University of Arizona,2.947368421052632
0,0,104.0,0.0,147.0,160.0,3.5,University of Arizona,2.457263157894737
0,0,103.0,0.0,155.0,161.0,4.5,University of Arizona,2.5263157894736845
0,0,105.0,0.0,150.0,160.0,3.0,University of Arizona,3.608
0,21,106.0,2.0,152.0,168.0,4.0,University of Arizona,3.16
0,40,108.0,0.0,153.0,158.0,3.0,University of Arizona,2.8294736842105266
0,0,93.0,0.0,144.0,167.0,3.5,University of Arizona,3.264
0,0,104.0,0.0,150.0,165.0,3.5,University of Arizona,3.2
0,0,109.0,0.0,156.0,164.0,4.5,University of Arizona,2.6778947368421058
0,0,104.0,0.0,152.0,162.0,3.0,University of Arizona,2.4757894736842108
0,0,104.0,0.0,162.0,163.0,3.5,University of Arizona,3.1157894736842113
0,0,107.0,0.0,149.0,167.0,3.0,University of Arizona,3.2
0,32,103.0,0.0,155.0,164.0,3.5,University of Arizona,3.5439999999999996
0,0,101.0,0.0,158.0,161.0,3.0,University of Arizona,2.922105263157895
0,0,115.0,0.0,166.0,161.0,4.0,University of Arizona,0.0
0,0,113.0,0.0,157.0,163.0,4.0,University of Arizona,3.3389473684210524
0,23,112.0,0.0,161.0,163.0,4.5,University of Arizona,3.28
0,0,103.0,0.0,160.0,163.0,3.0,University of Arizona,3.4526315789473685
0,0,115.0,0.0,152.0,168.0,3.0,University of Arizona,3.1873684210526316
0,0,102.0,0.0,152.0,160.0,3.5,University of Arizona,3.0526315789473686
0,0,98.0,0.0,144.0,164.0,3.0,University of Arizona,3.468
0,0,118.0,0.0,160.0,161.0,4.0,University of Arizona,3.04
0,0,101.0,0.0,158.0,156.0,3.5,University of Arizona,2.863157894736842
0,0,117.0,0.0,154.0,160.0,4.0,University of Arizona,2.6526315789473687
0,0,107.0,0.0,158.0,159.0,4.0,University of Arizona,2.6947368421052635
0,0,111.0,0.0,159.0,163.0,4.0,University of Arizona,2.736842105263158
0,0,105.0,0.0,153.0,164.0,4.0,University of Arizona,2.863157894736842
0,0,111.0,0.0,154.0,163.0,3.5,University of Arizona,3.1157894736842113
0,0,100.0,0.0,152.0,161.0,3.5,University of Arizona,3.2
0,0,116.0,0.0,164.0,165.0,4.5,University of Arizona,3.8
0,43,106.0,0.0,155.0,159.0,2.5,University of Arizona,3.301052631578948
0,0,112.0,0.0,160.0,162.0,4.0,University of Arizona,2.947368421052632
0,0,115.0,0.0,163.0,164.0,3.0,University of Arizona,3.016
0,0,108.0,0.0,150.0,168.0,4.0,University of Arizona,3.1157894736842113
0,0,101.0,0.0,151.0,160.0,3.0,University of Arizona,3.4520000000000004
0,0,105.0,0.0,157.0,168.0,3.5,University of Arizona,2.947368421052632
0,0,96.0,0.0,150.0,162.0,3.5,University of Arizona,3.1
0,29,97.0,0.0,155.0,166.0,3.0,University of Arizona,3.073684210526316
0,0,113.0,0.0,150.0,164.0,3.5,University of Arizona,3.5
0,0,107.0,0.0,159.0,165.0,4.0,University of Arizona,2.7915789473684214
0,37,98.0,0.0,152.0,163.0,3.0,University of Arizona,2.602105263157895
0,0,108.0,0.0,152.0,163.0,3.5,University of Arizona,2.5372631578947367
0,0,113.0,0.0,150.0,169.0,4.0,University of Arizona,3.28421052631579
0,52,109.0,5.0,151.0,168.0,3.5,University of Arizona,3.744
0,0,116.0,0.0,154.0,163.0,3.5,University of Arizona,3.12
0,0,97.0,0.0,149.0,161.0,3.5,University of Arizona,2.947368421052632
0,0,114.0,0.0,155.0,158.0,4.5,University of Arizona,2.6105263157894742
0,0,108.0,0.0,152.0,162.0,3.0,University of Arizona,2.83578947368421
0,0,105.0,0.0,157.0,165.0,3.0,University of Arizona,3.54
0,0,104.0,0.0,150.0,170.0,3.0,University of Arizona,3.0315789473684216
0,26,109.0,3.0,145.0,168.0,3.0,Texas A and M University College Station,3.5880000000000005
0,0,112.0,0.0,157.0,165.0,3.5,Texas A and M University College Station,3.073684210526316
0,0,108.0,0.0,158.0,164.0,4.0,Texas A and M University College Station,2.7031578947368424
0,48,104.0,8.0,150.0,170.0,3.0,Texas A and M University College Station,2.5280000000000005
0,0,105.0,0.0,148.0,166.0,3.5,Texas A and M University College Station,0.0
0,0,102.0,0.0,155.0,170.0,2.5,Texas A and M University College Station,3.468
0,0,112.0,0.0,156.0,168.0,4.0,Texas A and M University College Station,3.6520000000000006
0,0,115.0,0.0,159.0,166.0,4.0,Texas A and M University College Station,3.8905263157894736
24,40,102.0,2.0,150.0,170.0,3.5,Texas A and M University College Station,3.624000000000001
0,0,106.0,0.0,152.0,164.0,3.5,Texas A and M University College Station,3.3515789473684214
0,0,110.0,0.0,150.0,170.0,3.5,Texas A and M University College Station,3.24
0,0,109.0,0.0,154.0,161.0,4.0,Texas A and M University College Station,3.58
12,24,111.0,4.0,158.0,170.0,4.5,Texas A and M University College Station,3.648
0,19,108.0,2.0,150.0,168.0,4.5,Texas A and M University College Station,3.716
0,0,100.0,0.0,152.0,170.0,3.5,Texas A and M University College Station,2.9560000000000004
0,0,116.0,0.0,163.0,163.0,4.5,Texas A and M University College Station,2.7082105263157894
0,0,107.0,0.0,154.0,168.0,3.0,Texas A and M University College Station,3.12
0,0,114.0,0.0,157.0,167.0,4.0,Texas A and M University College Station,3.4000000000000004
0,0,110.0,0.0,153.0,170.0,4.0,Texas A and M University College Station,3.3600000000000003
0,16,112.0,3.0,157.0,166.0,3.5,Texas A and M University College Station,3.7520000000000007
6,0,110.0,0.0,155.0,167.0,4.0,Texas A and M University College Station,3.2039999999999997
24,21,111.0,2.0,157.0,164.0,4.0,Texas A and M University College Station,3.696
0,0,112.0,0.0,155.0,162.0,3.5,Texas A and M University College Station,3.3360000000000003
0,0,116.0,0.0,158.0,170.0,4.0,Texas A and M University College Station,3.408
0,0,106.0,0.0,152.0,164.0,3.0,Texas A and M University College Station,3.4000000000000004
2,0,118.0,4.0,160.0,168.0,4.0,Texas A and M University College Station,3.796
0,0,112.0,0.0,162.0,170.0,5.0,Texas A and M University College Station,3.4200000000000004
0,54,100.0,0.0,152.0,167.0,3.5,Texas A and M University College Station,2.904
0,0,94.0,0.0,150.0,162.0,3.0,Texas A and M University College Station,3.3305263157894736
0,0,103.0,0.0,154.0,162.0,3.5,Texas A and M University College Station,0.16252631578947369
